DATE,P.CAN,i.CAN,S.CAN,w.CAN,b.CAN,P.FRA,i.FRA,S.FRA,w.FRA,b.FRA,P.DEU,i.DEU,S.DEU,w.DEU,b.DEU,P.ITA,i.ITA,S.ITA,w.ITA,b.ITA,P.JPN,i.JPN,S.JPN,w.JPN,b.JPN,P.GBR,i.GBR,S.GBR,w.GBR,b.GBR,P.G6,i.G6,S.G6,w.G6,b.G6,P.USA,i.USA,w.USA,b.USA,g.World,l.World
1-May,77.90361,4.4844,0.646788694,8250.94,6.08,81.6,4.5625,0.128895644,2214.9,5.21,81.72385,4.5625,0.432297286,6123.26,5.05,77.12014,4.5625,0.000436664,26539,4.928,98.7,0.046875,0.008411844,13262.14,1.24,74.9,5.1875,1.4175,3885.92,5.21,82.5865924850219,3.79409193811194,0.0906437202259308,6945.094278,3.909486355,74.97353,4.0313,1255.83,5.39,267.5,28.64
1-Jun,77.98262,4.4219,0.658978583,7736.35,5.97,81.65,4.5156,0.129185297,2146.77,5.15,81.81714,4.5156,0.43326874,6058.38,5,77.31976,4.5156,0.000437646,25700,4.817,98.4,0.078125,0.008017317,12969.05,1.21,75,5.125,1.4077,3803.66,5.3,82.6260180497043,3.7584434510484,0.0900393174284359,6770.011633,3.851336329,75.1001,3.8281,1224.42,5.28,270.6,27.6
1-Jul,77.74559,4.1406,0.653167864,7741.37,6.01,81.48,4.5156,0.13342338,2076.38,5.15,81.91043,4.5156,0.447482654,5861.19,5.02,77.3863,4.5156,0.000452003,25145,4.817,98.1,0.078125,0.008,11860.77,1.33,74.5,5.0938,1.4252,3691.96,5.3,82.486503006933,3.72659839467069,0.0917752790253744,6515.423713,3.900925408,74.88914,3.7188,1211.23,5.24,265.9,26.45
1-Aug,77.74559,4,0.646078305,7399.22,5.72,81.48,4.2813,0.138576157,1892.01,4.95,81.72385,4.2813,0.46476432,5188.17,4.82,77.3863,4.2813,0.000469459,23582,4.589,98.5,0.046875,0.008421053,10713.51,1.375,74.8,4.8594,1.451,3552.73,5.07,82.5393592582222,3.54019011556762,0.0948324385866523,5971.000825,3.770169671,74.88914,3.5156,1133.59,4.97,273,27.47
1-Sep,77.90361,3.3438,0.633031588,6799.01,5.86,81.63,3.7344,0.138713361,1631.19,4.94,81.72385,3.7344,0.465224483,4308.15,4.81,77.3863,3.7344,0.000469924,19724,4.472,98.3,0.0625,0.008387151,9774.68,1.42,75,4.6719,1.4691,3157.11,5.02,82.5800500550338,3.1392,0.0947902406402948,5179.665245,3.779830411,75.22667,2.5625,1040.95,4.73,293.1,25.88
1-Oct,77.50856,2.7031,0.628733103,6984.61,5.32,81.68,3.6406,0.137097401,1778.94,4.72,81.63055,3.6406,0.459804789,4559.13,4.6,77.51938,3.6406,0.00046445,20856,4.281,98.3,0.078125,0.008160601,10366.34,1.3,74.9,4.1719,1.4534,3352.67,4.86,82.5211030758514,2.95622507802272,0.0934737184228594,5496.072869,3.568505021,74.97353,2.25,1059.78,4.57,278.75,22.21
1-Nov,76.79747,2.25,0.636253738,7374.82,5.66,81.46,3.4375,0.13656383,1837.6,4.57,81.44397,3.4375,0.458015267,4989.91,4.45,77.65246,3.4375,0.000462642,21596,4.19,97.8,0.078125,0.008115566,10697.44,1.355,74.9,3.7813,1.4255,3453.38,4.67,82.2952279009777,2.74093806676566,0.0930248895425458,5785.666013,3.540950263,74.84695,2.0625,1139.46,4.65,275.5,19.67
1-Dec,76.95549,2.1094,0.627943485,7688.41,5.75,81.56,3.2813,0.13569487,1899.52,4.87,82.19031,3.2813,0.455100903,5160.1,4.74,77.719,3.2813,0.000459698,22232,4.484,97.7,0.046875,0.007631258,10542.62,1.365,75,4.1094,1.4543,3489.18,4.94,82.5580338454009,2.67685262414234,0.0917755269697357,5911.995078,3.720953448,74.55161,1.8438,1148.08,5.09,276.5,19.33
2-Jan,77.11351,2.0313,0.628338046,7690.51,5.72,81.94,3.3594,0.131014685,1836.18,4.93,82.2836,3.3594,0.439404243,5107.61,4.86,78.0517,3.3594,0.000443843,22263,4.633,97.5,0.046875,0.007459347,9997.8,1.48,74.8,3.9531,1.412,3461.8,5.02,82.6450448857935,2.692355479612,0.0891938802615827,5800.049293,3.818874288,74.72038,1.8281,1130.2,5.04,282.3,19.67
2-Feb,77.58757,2.0313,0.623091781,7710.8,5.68,82.04,3.3281,0.131990359,1841.17,4.99,82.56348,3.3281,0.442676511,5039.08,4.92,78.31786,3.3281,0.000447148,22165,4.714,97,0.046875,0.007464915,10587.83,1.525,75,3.9375,1.4129,3449.67,5.04,82.7809285538751,2.67224261123636,0.0895232142274865,5836.408422,3.866802236,75.01572,1.8125,1106.73,4.91,296.85,20.74
2-Mar,78.14064,2.0938,0.626644943,7888.53,6,82.4,3.3281,0.132889808,1934.7,5.24,82.75006,3.3281,0.445693133,5397.29,5.16,78.51749,3.3281,0.000450195,23328,4.962,97.2,0.078125,0.007535795,11024.94,1.39,75.2,4,1.425,3535.24,5.34,83.0403671270041,2.69297574316156,0.090189544493651,6120.71801,3.992585349,75.43763,1.8125,1147.39,5.28,301.4,24.42
2-Apr,78.61469,2.25,0.637714431,7647.3,5.89,82.71,3.2969,0.137234605,1850.35,5.24,82.65677,3.2969,0.460264951,5041.2,5.15,78.7171,3.2969,0.000464915,22712,4.98,97.5,0.046875,0.00778513,11492.54,1.37,75.6,3.875,1.4565,3449.28,5.33,83.2470471004571,2.66733167374715,0.0928765063780427,5943.600802,3.9745922,75.85954,1.7969,1076.92,5.21,308.2,26.27
2-May,78.77271,2.5,0.654664484,7599.54,5.76,82.81,3.3281,0.142372137,1760.54,5.26,82.75006,3.3281,0.477495488,4818.3,5.17,78.91673,3.3281,0.000482319,21297,5.03,97.8,0.046875,0.00805607,11763.7,1.385,75.8,3.9531,1.4625,3422.92,5.35,83.4112354768466,2.72071328721482,0.0957703134282959,5787.713238,3.982084227,75.85954,1.7969,1067.14,5.16,326.6,27.02
2-Jun,78.93073,2.6094,0.658327847,7145.61,5.73,82.8,3.3906,0.150253751,1619.32,5.11,82.75006,3.3906,0.503929278,4382.56,5.02,78.98327,3.3906,0.00050902,19952,4.83,97.7,0.046875,0.008343763,10621.84,1.31,75.8,3.9531,1.5245,3141.38,5.19,83.4189937774765,2.76737079108894,0.100071832218997,5309.733479,3.862507472,75.90173,1.7969,989.81,4.93,318.5,25.52
2-Jul,79.40479,2.7344,0.631113916,6550.71,5.7,82.8,3.3125,0.149339057,1380.56,4.96,82.84335,3.3125,0.500861527,3700.14,4.87,79.11635,3.3125,0.000505921,18053,4.628,97.3,0.046875,0.008349336,9877.94,1.31,75.6,3.8281,1.5625,2713.73,5.02,83.4191938320861,2.71755582435512,0.0996611357758496,4662.151952,3.767573562,75.98611,1.7813,911.62,4.65,304.65,26.94
2-Aug,79.72083,2.8438,0.641642605,6611.95,5.55,82.99,3.2969,0.149491506,1391.08,4.67,82.75006,3.2969,0.501372819,3712.94,4.59,79.24943,3.2969,0.000506438,18118,4.315,97.6,0.046875,0.008420344,9619.3,1.175,75.8,3.8594,1.5476,2799.99,4.67,83.5502021207208,2.72368861134848,0.0999043639803429,4676.516336,3.542609197,76.23926,1.7656,916.07,4.26,312.8,28.38
2-Sep,79.72083,2.6875,0.630397781,6218.61,5.38,83.14,3.2813,0.150604384,1206.76,4.46,82.75006,3.2813,0.505105249,2769.03,4.38,79.38251,3.2813,0.000510208,15664,4.015,97.6,-0.0156,0.008214227,9383.29,1.175,76,3.8906,1.57,2532.4,4.45,83.6224013014323,2.6919,0.099902924218662,4018.355469,3.395073864,76.36583,1.7969,815.28,3.87,323.7,29.67
2-Oct,79.95786,2.7344,0.64061499,6321.4,5.61,83.27,3.2969,0.150634874,1325.05,4.55,82.65677,3.2969,0.505207508,3152.85,4.46,79.58213,3.2969,0.000510311,16841,4.012,97.4,0.0625,0.008144649,8640.48,0.985,76.1,3.8281,1.563,2656.9,4.53,83.6495483684229,2.7116,0.0998535792972995,4246.492484,3.391446715,76.4924,1.6719,885.76,3.94,316.9,28.85
2-Nov,80.19489,2.7656,0.638651169,6665.34,5.55,83.27,3.1719,0.151412364,1414.6,4.53,82.37689,3.1719,0.507815096,3320.32,4.48,79.84829,3.1719,0.000512945,18732,3.945,97.4,-0.03125,0.008148631,9215.56,0.995,76.1,3.9531,1.5553,2761.76,4.55,83.6247138639697,2.642384025528,0.100060452211302,4514.909472,3.383456354,76.4924,1.3906,936.31,4.05,319.05,26.27
2-Dec,79.87885,2.7188,0.632911392,6614.54,5.37,83.41,2.8594,0.159842795,1310.2,4.38,83.12323,2.8594,0.536089537,2892.63,4.33,79.91483,2.8594,0.000541505,16954,3.741,97.4,0.0625,0.008421053,8578.95,0.9,76.3,3.9531,1.6095,2619,4.49,83.8764581747331,2.4759,0.104274293867978,4140.757024,3.242184802,76.32364,1.3281,879.82,4.03,347.2,29.42
3-Jan,80.58994,2.7344,0.65419338,6593.68,5.45,83.57,2.7969,0.163715,1272.22,4.22,83.12323,2.7969,0.549076351,2747.83,4.18,80.24753,2.7969,0.000554623,16476,3.506,97.1,-0.015625,0.008336112,8339.94,0.8,75.9,3.9219,1.6448,2454.36,4.31,83.9088110852929,2.4223930816389,0.106193910744306,3986.57239,3.118910518,76.66117,1.2969,855.7,4.05,367.5,32.94
3-Feb,81.22202,2.8594,0.672043011,6472.53,5.39,84.15,2.6563,0.164324796,1191.95,4.01,83.58969,2.6563,0.551121519,2547.05,3.95,80.38061,2.6563,0.000556689,16584,3.269,96.8,-0.015625,0.008458806,8363.04,0.78,76.1,3.6406,1.5737,2451.11,4.29,84.2050581888594,2.31492403380743,0.106332724836211,3855.376003,2.97714684,77.25185,1.2969,841.15,3.9,347.45,35.87
3-Mar,81.45905,3.0781,0.680503573,6335.12,5.52,84.49,2.5469,0.166169429,1149.55,4.1,83.68298,2.5469,0.557308151,2423.87,4,80.64677,2.5469,0.000562938,15726,3.295,97.1,-0.015625,0.008469552,7972.71,0.7,76.4,3.625,1.579,2440.47,4.41,84.4400925028234,2.27117107457852,0.107227633156517,3709.937937,2.995142053,77.71594,1.2656,848.18,3.81,334.85,33.55
3-Apr,80.90598,3.3125,0.697544643,6569.31,5.34,84.37,2.5625,0.170438001,1278.18,4.22,83.40311,2.5625,0.571624323,2942.04,4.15,80.84639,2.5625,0.000577399,17282,3.407,97.4,0,0.008398421,7831.42,0.605,76.8,3.5781,1.6,2586.1,4.56,84.4163639172943,2.2994842161736,0.109106750487659,4075.613209,3.022745604,77.54718,1.2656,916.92,3.96,336.75,28.25
3-May,80.98499,3.2656,0.729288215,6940.16,5.01,84.27,2.375,0.179371514,1327.77,3.89,83.21652,2.375,0.601586027,2982.68,3.82,81.04601,2.375,0.000607663,18106,3.042,97.6,-0.015625,0.008368201,8424.51,0.53,76.8,3.6094,1.6393,2772.52,4.31,84.4103027562744,2.1882683009952,0.113174864097442,4260.867022,2.772996028,77.42061,1.2813,963.59,3.57,361.4,28.14
3-Jun,80.98499,3.2031,0.737571913,6983.14,4.98,84.43,2.1406,0.17534686,1308.46,3.69,83.4964,2.1406,0.588087922,3220.58,3.62,81.11256,2.1406,0.000594029,17662,2.789,97.3,-0.015625,0.008342371,9083.11,0.835,76.7,3.625,1.6529,2683.4,4.19,84.4646332220923,2.04917711762605,0.111891391972426,4377.970255,2.749938444,77.50499,1.0781,974.5,3.33,346,30.72
3-Jul,81.064,2.9844,0.710530055,7218.58,5.35,84.34,2.0938,0.171215491,1380.74,4.01,83.68298,2.0938,0.574231912,3487.86,3.97,81.24564,2.0938,0.000580033,18111,3.105,97.1,-0.015625,0.008304268,9563.21,0.935,76.6,3.375,1.609,2797.46,4.47,84.4834428820094,1.96641958031143,0.109450960699158,4619.698515,3.010315996,77.58937,1.0781,990.31,3.98,354.75,30.76
3-Aug,81.30103,2.8125,0.722021661,7510.32,5.4,84.54,2.1094,0.16748049,1464.23,4.16,83.68298,2.1094,0.561705261,3484.58,4.13,81.44525,2.1094,0.00056738,18448,3.437,97.3,0.046875,0.008568246,10343.55,1.455,76.8,3.5625,1.5773,2883.52,4.64,84.6281915673176,1.9962515164643,0.108560083900405,4779.336607,3.298255332,77.88471,1.0938,1008.01,4.45,375.6,31.59
3-Sep,81.45905,2.6875,0.740356852,7509.67,5.19,84.86,2.0938,0.177603105,1404.31,4.23,83.58969,2.0938,0.595655042,3256.78,4.17,81.57833,2.0938,0.000601672,18015,3.468,97.4,0.015625,0.008974244,10219.05,1.385,77,3.5781,1.662,2849.79,4.76,84.7315575176955,1.97132340536185,0.114377649198874,4622.344472,3.281457912,78.13786,1.0781,995.97,4.27,388,28.29
3-Oct,81.22202,2.75,0.757862827,7843.47,5.33,85.04,2.0625,0.176978064,1512.4,4.28,83.58969,2.0625,0.593558745,3655.99,4.22,81.64487,2.0625,0.000599555,18956,3.602,97.4,-0.015625,0.009082652,10559.59,1.46,77.1,3.75,1.6956,2970.46,4.96,84.7598561754331,1.97715832786831,0.114982833661742,4949.055416,3.358722403,78.05347,1.0781,1050.71,4.29,386.25,30.33
3-Nov,81.45905,2.7656,0.770831727,7924.57,5.24,85.14,2.125,0.182862596,1535.03,4.41,83.40311,2.125,0.613294611,3745.95,4.35,81.8445,2.125,0.00061949,19744,3.741,96.9,0.046875,0.009129919,10100.57,1.295,77.1,3.6719,1.7219,3011.84,5.1,84.689400857949,2.01573641821287,0.117736450198998,4995.297402,3.371071635,77.84251,1.125,1058.2,4.3,398.35,31.09
3-Dec,81.53806,2.6719,0.77381413,8220.89,5.14,85.23,2.0938,0.192040027,1551.4,4.34,84.05615,2.0938,0.644074383,3965.16,4.29,81.91103,2.0938,0.000650581,19483,3.653,97,-0.03125,0.009334453,10676.64,1.36,77.3,3.8906,1.7842,3054.37,4.94,84.9620086270295,2.00396988196252,0.122261085650402,5160.849924,3.34351887,77.75813,1.0625,1111.92,4.27,416.25,32.15
4-Jan,81.61707,2.5156,0.753863551,8639.89,5.15,85.23,2.0625,0.189829516,1606.72,4.2,84.05615,2.0625,0.63666065,4058.6,4.17,82.04411,2.0625,0.000643092,20045,3.43,96.8,-0.015625,0.009448224,10783.61,1.31,77,3.9844,1.8215,3024.5,4.84,84.9085486211073,1.98643698106044,0.121757451390686,5272.027557,3.243400154,78.13786,1.0469,1131.13,4.15,399.75,34.27
4-Feb,81.77509,2.25,0.745990302,8874.67,4.98,85.59,2.0469,0.189661822,1651.17,4.14,84.24274,2.0469,0.636098229,4018.16,4.11,82.24374,2.0469,0.000642524,20334,3.316,96.8,-0.0625,0.00915248,11041.92,1.225,77.2,4.0938,1.8575,3134.86,4.88,85.0937782580777,1.95759475079363,0.121190600800634,5352.720271,3.157871986,78.55977,1.0469,1144.94,4.08,395.85,34.74
4-Mar,82.09113,2.1406,0.763358779,8652.08,4.94,85.93,2.0156,0.187390332,1620.06,3.98,84.52261,2.0156,0.62847998,3856.7,3.91,82.5099,2.0156,0.000634829,19872,3.077,97,-0.078125,0.009598771,11715.39,1.44,77.3,4.1094,1.84,3058.01,4.76,85.3451038041101,1.92799891753136,0.121525312220241,5283.548986,3.111806805,79.06606,1.0156,1126.21,3.83,423.7,36.76
4-Apr,82.24915,2.0313,0.729341405,8257.6,5.23,86.15,2.0469,0.182557698,1627.37,4.18,84.80248,2.0469,0.612272028,3985.21,4.1,82.70952,2.0469,0.000618457,20448,3.365,97,-0.046875,0.009060433,11761.79,1.53,77.6,4.2656,1.7744,3095.53,4.99,85.5510968527731,1.96257319244765,0.117311704133302,5345.890925,3.292153802,79.31921,1.0469,1107.3,4.35,388.5,36.69
4-May,82.96023,2.0469,0.731743012,8418.38,5.23,86.47,2.0469,0.186246964,1588.96,4.34,84.98907,2.0469,0.624645291,3921.41,4.25,82.90914,2.0469,0.000630955,19921,3.617,97.1,-0.078125,0.009076057,11236.37,1.52,77.9,4.4063,1.833,3039.36,5.15,85.817865181044,1.97746826322007,0.119291882502825,5235.474665,3.388984338,79.78331,1.0781,1120.68,4.72,393.25,40.28
4-Jun,83.03924,2.0156,0.745879018,8545.58,5.3,86.5,2.0781,0.185667658,1633.87,4.39,84.98907,2.0781,0.622702382,4052.73,4.31,83.04222,2.0781,0.000628993,20585,3.721,97.3,-0.078125,0.009138262,11858.87,1.775,77.9,4.5469,1.8126,3057.94,5.24,85.8801595641125,2.01159497519934,0.119265314147487,5397.379877,3.518114267,80.03645,1.3281,1140.84,4.73,395.8,38.02
4-Jul,82.96023,2.0156,0.752105897,8458.07,5.29,86.36,2.0625,0.183426658,1597.52,4.27,85.17565,2.0625,0.615186391,3895.61,4.24,83.10876,2.0625,0.000621401,20090,3.591,97,-0.078125,0.008977467,11325.78,1.85,77.7,4.7344,1.8183,3032.38,5.14,85.8340456453167,2.0281662686067,0.118193661064864,5243.627711,3.486401288,79.90988,1.4844,1101.72,4.5,391.4,40.69
Aug 04,82.80222,2.1094,0.759532128,8410.12,5.14,86.55,2.0625,0.185728638,1593.46,4.11,85.26894,2.0625,0.622906899,3785.21,4.08,83.30838,2.0625,0.000629199,19935,3.402,97.1,0.046875,0.009174312,11081.79,1.535,77.9,4.7969,1.8031,3085.07,5.03,85.9483509389875,2.06942511902432,0.119499884052093,5181.135718,3.272708877,79.95207,1.6406,1104.24,4.28,407.25,44.94
Sep 04,82.96023,2.2969,0.790638836,8747.09,5.02,86.63,2.0781,0.189295945,1645.39,4.09,85.08236,2.0781,0.634871129,3892.9,4.02,83.30838,2.0781,0.000641285,20652,3.365,97.4,-0.03125,0.00907441,10823.57,1.44,77.9,4.8125,1.809,3194.34,4.95,85.9705929438667,2.08428965479851,0.121108804408413,5297.048988,3.204529003,80.12083,1.7969,1114.58,4.13,415.65,45.95
Oct 04,83.11825,2.5469,0.819067901,8858.23,4.96,86.85,2.0781,0.194311517,1652.39,3.98,85.17565,2.0781,0.651692632,3960.25,3.89,83.30838,2.0781,0.000658276,21232,3.192,97.9,-0.015625,0.009430404,10771.42,1.49,78.1,4.7656,1.8345,3206.4,4.81,86.1614819308729,2.10535919741171,0.124501175707238,5350.373603,3.138513458,80.54275,1.9688,1130.2,4.1,425.55,53.13
Nov 04,83.43429,2.6094,0.840194925,9064.47,4.87,86.9,2.1563,0.202132152,1681.26,3.86,84.98907,2.1563,0.677921905,4126,3.78,83.37492,2.1563,0.00068477,21896,3.068,97.7,-0.015625,0.009704969,10899.25,1.445,78.3,4.7813,1.9073,3262.5,4.74,86.1527591992834,2.15878276682967,0.129067872842781,5488.550314,3.048542742,80.58494,2.2656,1173.82,4.19,453.4,48.46
Dec 04,83.27627,2.5781,0.830978893,9246.65,4.86,87,2.1094,0.20638548,1716.56,3.64,85.92199,2.1094,0.692186949,4256.08,3.58,83.57454,2.1094,0.000699179,23008,2.927,97.2,-0.078125,0.009738995,11488.76,1.43,78.6,4.8125,1.916,3334.04,4.58,86.4198988009385,2.12111797979376,0.130654779342253,5674.156102,2.93186859,80.2896,2.3594,1211.92,4.23,435.6,43.33
Jan 05,83.19726,2.5625,0.806711843,9270.13,4.69,86.52,2.0938,0.198930723,1760.62,3.58,85.26894,2.0938,0.667184776,4254.85,3.56,83.57454,2.0938,0.000673925,23523,2.971,97,-0.015625,0.00965717,11387.59,1.32,78.3,4.7969,1.885,3411.16,4.6,86.0628987910529,2.12022253991723,0.127047791365704,5722.642064,2.869270396,80.45837,2.5625,1181.27,4.22,422.15,46.84
Feb 05,83.5133,2.5781,0.813338756,9728.03,4.71,87.05,2.0938,0.202360825,1811.35,3.6,85.64211,2.0938,0.678688843,4350.49,3.54,83.84071,2.0938,0.000685545,23804,3.028,96.7,-0.015625,0.009592326,11740.6,1.465,78.5,4.75,1.9249,3471.94,4.66,86.3053131078986,2.1153558051894,0.128628457618746,5869.804523,2.923238431,80.92246,2.6875,1203.6,4.17,435.45,47.97
Mar 05,83.98736,2.5781,0.826856292,9638.63,4.75,87.6,2.1094,0.19771113,1817.59,3.75,86.01528,2.1094,0.663094441,4348.77,3.7,84.10686,2.1094,0.000669793,24091,3.131,97,-0.03125,0.009326618,11668.95,1.32,78.8,4.7813,1.8888,3414.21,4.87,86.6805955922292,2.12569178549068,0.126128642928143,5855.295599,2.962659412,81.55533,2.8594,1180.59,4.5,427.5,54.31
Apr 05,84.22439,2.5313,0.795671547,9430.21,4.55,87.77,2.0938,0.196948885,1760.99,3.54,85.8287,2.0938,0.660537981,4184.84,3.48,84.23994,2.0938,0.000667211,23153,2.938,97.1,-0.046875,0.009556575,11008.9,1.235,79.1,4.8281,1.9122,3313.45,4.67,86.7555012770112,2.11553477741154,0.126153653011477,5635.094243,2.793941524,82.10381,3.0625,1156.85,4.34,435.7,53.04
May 05,84.3034,2.5469,0.799232737,9654.16,4.41,87.83,2.0938,0.188259291,1863.84,3.38,86.01528,2.0938,0.631394344,4460.63,3.3,84.5061,2.0938,0.000637773,23743,2.784,97.2,0,0.009261832,11276.59,1.24,79.4,4.8125,1.8231,3464.61,4.45,86.9246963832399,2.1237615763336,0.121441944686774,5888.251016,2.685038127,82.01943,3.1094,1191.5,4.14,414.45,49.83
Jun 05,84.46142,2.5156,0.815926893,9902.77,4.27,87.93,2.1094,0.184432821,1912.03,3.2,86.10857,2.1094,0.618560918,4586.28,3.13,84.5061,2.1094,0.00062481,24145,2.648,96.8,-0.015625,0.00901632,11584.01,1.165,79.4,4.75,1.793,3574.2,4.31,86.9182169177837,2.11824037712424,0.119382573875098,6044.220028,2.551751667,82.06162,3.3281,1191.33,4,437.1,56.26
Jul 05,84.61944,2.5469,0.815860325,10422.93,4.31,87.8,2.0938,0.184905413,1998.41,3.27,86.48174,2.0938,0.620145923,4886.5,3.2,84.83881,2.0938,0.000626411,25078,2.738,96.7,-0.015625,0.008908686,11899.6,1.305,79.5,4.5938,1.7593,3665.61,4.31,87.0652134942074,2.09098336532858,0.118977572621683,6315.6383,2.644308324,82.44135,3.5,1234.18,4.18,429,58.7
Aug 05,84.93548,2.6875,0.840830741,10813.3,4.11,88.14,2.0938,0.187969638,1992.11,3.3,86.57504,2.0938,0.63042289,4829.69,3.23,84.97189,2.0938,0.000636791,25116,2.768,96.8,-0.015625,0.009022014,12413.6,1.345,79.7,4.5156,1.8012,3702.14,4.34,87.2427605500897,2.09406512132216,0.121148135605565,6372.967844,2.655300928,82.86325,3.6719,1220.33,4.26,433.25,64.97
Sep 05,85.64656,2.8281,0.861549065,11081.19,4.21,88.48,2.1094,0.183823025,2085.43,3.13,86.66833,2.1094,0.61651575,5044.12,3.07,84.97189,2.1094,0.000622744,26178,2.656,97.1,0.015625,0.008826904,13574.3,1.475,79.9,4.5313,1.7696,3815.13,4.25,87.4763682386092,2.12484757454284,0.119107182142843,6688.306251,2.619970389,83.87584,3.8438,1228.81,4.2,473.25,65.57
Oct 05,85.25151,3.0156,0.847744998,10390.75,4.38,88.46,2.1094,0.182862596,2000.13,3.29,86.76162,2.1094,0.613294611,4929.07,3.24,85.17151,2.1094,0.00061949,24391,2.885,97.1,0.015625,0.008594019,13606.5,1.545,80,4.5313,1.7689,3708.23,4.4,87.5016839846557,2.14315634816384,0.117969549202121,6477.414318,2.762840087,84.0446,4.0781,1207.01,4.46,470.75,62.37
Nov 05,85.0935,3.2031,0.856898029,10999.64,4.2,88.28,2.3438,0.179737391,2084.7,3.5,86.48174,2.3438,0.602813128,5193.4,3.45,85.23804,2.3438,0.000608903,25418,3.14,96.7,0.015625,0.008357012,14872.15,1.43,80,4.5313,1.7321,3838.38,4.37,87.3159804304004,2.29678102152211,0.115981974584883,6836.131819,2.833819775,83.36954,4.2813,1249.48,4.54,495.65,58.3
Dec 05,85.01449,3.25,0.857927248,11272.26,4.04,88.39,2.3906,0.180530126,2141.46,3.38,87.13479,2.3906,0.605471846,5408.26,3.34,85.23804,2.3906,0.000611588,26210,3.125,96.8,-0.015625,0.008483203,16111.43,1.47,80.3,4.5625,1.7188,3946.39,4.27,87.5815927098162,2.32674181387892,0.116486755439143,7122.598997,2.778295749,83.03202,4.3906,1248.29,4.47,513,59.43
Jan 06,85.48854,3.5156,0.874431619,11952.14,4.22,88.3,2.375,0.185347515,2255.95,3.34,86.85491,2.375,0.621628669,5674.15,3.32,85.43767,2.375,0.000627908,27172,3.149,96.9,0,0.008555784,16649.82,1.56,80,4.5625,1.782,4089.8,3.97,87.5282880373828,2.34655622861541,0.119280782250567,7440.835126,2.81604905,83.66489,4.5469,1280.08,4.42,568.75,65.51
Feb 06,85.33052,3.7344,0.878811846,11794.58,4.17,88.64,2.5938,0.181795453,2318.96,3.51,87.22808,2.5938,0.609715568,5796.04,3.47,85.63729,2.5938,0.000615875,28038,3.286,96.6,0.046875,0.008634087,16205.43,1.58,80.2,4.5,1.7539,4132.36,4.05,87.6824689627034,2.49437112515648,0.117949258451495,7513.210981,2.905532698,83.83365,4.625,1280.66,4.57,556,61.63
Mar 06,85.80458,3.8125,0.856898029,12210.86,4.26,88.89,2.6406,0.185057862,2424.01,3.69,87.22808,2.6406,0.620657215,5970.08,3.64,85.83691,2.6406,0.000626927,28722,3.526,96.8,0.0625,0.008512087,17059.66,1.765,80.4,4.5469,1.7393,4260.64,4.19,87.8590200553291,2.5383,0.118421153116185,7787.985106,3.082851637,84.29775,4.7969,1294.83,4.72,582,62.9
Apr 06,86.27864,4.0625,0.892618049,12234.56,4.59,89.27,2.6406,0.192451639,2394.9,3.95,87.50796,2.6406,0.645454871,6009.89,3.89,86.10307,2.6406,0.000651975,28671,3.805,97,0.0625,0.008788118,16906.23,1.92,80.9,4.5625,1.822,4260.46,4.37,88.1931848492451,2.5648,0.123133199348194,7774.964072,3.314573393,85.015,5,1310.61,4.99,644,69.69
May 06,86.67369,4.2344,0.906864968,11846.97,4.51,89.65,2.7813,0.195637824,2265.24,4,87.50796,2.7813,0.656140871,5692.86,3.96,86.36923,2.7813,0.000662769,27140,3.829,97.3,0.125,0.008907892,15467.33,1.81,81.3,4.6094,1.8732,4056.34,4.49,88.4375970818391,2.68084288090726,0.125295864661859,7336.548792,3.302001537,85.43691,5.0781,1270.09,5.11,653,70.94
Jun 06,86.51567,4.2969,0.896860987,11612.87,4.69,89.65,2.875,0.194814599,2269.29,4.01,87.69454,2.875,0.653379895,5683.31,3.96,86.43578,2.875,0.00065998,27243,3.873,97.3,0.1875,0.008732862,15505.18,1.915,81.5,4.6094,1.8491,4145.43,4.5,88.516001687113,2.75275855260874,0.124173852409515,7349.641884,3.36100424,85.60567,5.3281,1270.2,5.11,613.5,70.96
Jul 06,86.59468,4.25,0.884251481,11907.65,4.46,89.5,3.005,0.194585926,2255.9,4.03,88.06771,3.005,0.652612957,5681.97,4.01,86.70193,3.005,0.000659206,27269,3.923,97,0.335,0.008738203,15456.81,1.92,81.5,4.655,1.8685,4133.9,4.49,88.5940745728297,2.85731416991728,0.124111967877416,7354.072862,3.364211564,85.85882,5.345,1276.66,5.09,632.5,74.41
Aug 06,86.7527,4.27,0.903668896,12145.07,4.22,89.8,3.075,0.195028028,2360.59,3.9,87.88113,3.075,0.654095704,5859.57,3.88,86.83501,3.075,0.000660703,28417,3.826,97.7,0.33,0.008521517,16140.76,1.61,81.8,4.865,1.9024,4199.71,4.49,88.7818969564313,2.92752671786841,0.124277801562117,7604.773867,3.168310485,86.02759,5.285,1303.82,4.88,623.5,73.05
Sep 06,86.27864,4.26,0.896780558,11787.39,4.08,89.6,3.245,0.193412068,2396.22,3.77,87.60125,3.245,0.64867601,6004.33,3.75,86.76847,3.245,0.000655229,28582,3.775,97.7,0.34,0.008475295,16127.58,1.665,81.9,4.885,1.8716,4221.61,4.44,88.6259132403833,3.02917898800529,0.123183667911431,7665.322106,3.107846769,85.60567,5.285,1335.85,4.72,599.25,63.87
